"","STATEFP","COUNTYFP","COUNAME","STNAME","POPULATION","LATITUDE","LONGITUDE"
"2053",39,19,"Carroll","Ohio",28836,40.608318,-81.114892
"2054",39,21,"Champaign","Ohio",40097,40.120684,-83.76028
"2055",39,23,"Clark","Ohio",138333,39.927147,-83.832287
"2056",39,25,"Clermont","Ohio",197363,39.103441,-84.212568
"2057",39,27,"Clinton","Ohio",42040,39.410549,-83.842336
"2058",39,29,"Columbiana","Ohio",107841,40.777774,-80.730264
"2059",39,31,"Coshocton","Ohio",36901,40.290804,-81.86512
"2060",39,33,"Crawford","Ohio",43784,40.797377,-82.874776
"2061",39,35,"Cuyahoga","Ohio",1280122,41.449624,-81.676037
"2062",39,37,"Darke","Ohio",52959,40.115612,-84.608214
"2063",39,39,"Defiance","Ohio",39037,41.295398,-84.449086
"2064",39,41,"Delaware","Ohio",174214,40.216351,-83.013223
"2065",39,43,"Erie","Ohio",77079,41.405481,-82.627891
"2066",39,45,"Fairfield","Ohio",146156,39.795111,-82.666944
"2067",39,47,"Fayette","Ohio",29030,39.549717,-83.443808
"2068",39,49,"Franklin","Ohio",1163414,39.999581,-82.993223
"2069",39,51,"Fulton","Ohio",42698,41.5785,-84.094751
"2070",39,53,"Gallia","Ohio",30934,38.830629,-82.274096
"2071",39,55,"Geauga","Ohio",93389,41.489615,-81.221561
"2072",39,57,"Greene","Ohio",161573,39.726404,-83.996686
"2073",39,59,"Guernsey","Ohio",40087,40.016788,-81.541827
"2074",39,61,"Hamilton","Ohio",802374,39.180332,-84.50859
"2075",39,63,"Hancock","Ohio",74782,41.039056,-83.641951
"2076",39,65,"Hardin","Ohio",32058,40.689386,-83.675755
"2077",39,67,"Harrison","Ohio",15864,40.308636,-81.050672
"2078",39,69,"Henry","Ohio",28215,41.358702,-84.076961
"2079",39,71,"Highland","Ohio",43589,39.220062,-83.581988
"2080",39,73,"Hocking","Ohio",29380,39.522194,-82.446275
"2081",39,75,"Holmes","Ohio",42366,40.567391,-81.872764
"2082",39,77,"Huron","Ohio",59626,41.175374,-82.614391
"2083",39,79,"Jackson","Ohio",33225,39.036265,-82.610661
"2084",39,81,"Jefferson","Ohio",69709,40.365108,-80.694228
"2085",39,83,"Knox","Ohio",60921,40.399128,-82.454649
"2086",39,85,"Lake","Ohio",230041,41.685888,-81.319338
"2087",39,87,"Lawrence","Ohio",62450,38.503018,-82.540684
"2088",39,89,"Licking","Ohio",166492,40.05271,-82.515759
"2089",39,91,"Logan","Ohio",45858,40.383676,-83.779471
"2090",39,93,"Lorain","Ohio",301356,41.38987,-82.112376
"2091",39,95,"Lucas","Ohio",441815,41.652803,-83.615345
"2092",39,97,"Madison","Ohio",43435,39.924376,-83.379953
"2093",39,99,"Mahoning","Ohio",238823,41.049535,-80.696308
"2094",39,101,"Marion","Ohio",66501,40.58206,-83.129156
"2095",39,103,"Medina","Ohio",172332,41.144056,-81.84012
"2096",39,105,"Meigs","Ohio",23770,39.060946,-82.013323
"2097",39,107,"Mercer","Ohio",40814,40.517287,-84.608376
"2098",39,109,"Miami","Ohio",102506,40.046907,-84.234863
"2099",39,111,"Monroe","Ohio",14642,39.741292,-81.06521
"2100",39,113,"Montgomery","Ohio",535153,39.746151,-84.207549
"2101",39,115,"Morgan","Ohio",15054,39.61669,-81.866143
"2102",39,117,"Morrow","Ohio",34827,40.518848,-82.795365
"2103",39,119,"Muskingum","Ohio",86074,39.961284,-81.996883
"2104",39,121,"Noble","Ohio",14645,39.77163,-81.485165
"2105",39,123,"Ottawa","Ohio",41428,41.531718,-83.081463
"2106",39,125,"Paulding","Ohio",19614,41.132218,-84.584535
"2107",39,127,"Perry","Ohio",36058,39.754136,-82.234082
"2108",39,129,"Pickaway","Ohio",55698,39.666509,-82.993084
"2109",39,131,"Pike","Ohio",28709,39.083994,-83.038173
"2110",39,133,"Portage","Ohio",161419,41.17947,-81.273457
"2111",39,135,"Preble","Ohio",42270,39.743738,-84.624466
"2112",39,137,"Putnam","Ohio",34499,41.0083,-84.11802
"2113",39,139,"Richland","Ohio",124475,40.762374,-82.540347
"2114",39,141,"Ross","Ohio",78064,39.340682,-83.022104
"2115",39,143,"Sandusky","Ohio",60944,41.341058,-83.101952
"2116",39,145,"Scioto","Ohio",79499,38.781629,-82.945444
"2117",39,147,"Seneca","Ohio",56745,41.127601,-83.201322
"2118",39,149,"Shelby","Ohio",49423,40.318869,-84.192139
"2119",39,151,"Stark","Ohio",375586,40.837013,-81.387172
"2120",39,153,"Summit","Ohio",541781,41.112957,-81.512898
"2121",39,155,"Trumbull","Ohio",210312,41.240415,-80.759806
"2122",39,157,"Tuscarawas","Ohio",92582,40.479556,-81.465322
"2123",39,159,"Union","Ohio",52300,40.252214,-83.350113
"2124",39,161,"Van Wert","Ohio",28744,40.856353,-84.565522
"2125",39,163,"Vinton","Ohio",13435,39.240104,-82.503644
"2126",39,165,"Warren","Ohio",212693,39.424293,-84.245128
"2127",39,167,"Washington","Ohio",61778,39.41251,-81.512663
"2128",39,169,"Wayne","Ohio",114520,40.838544,-81.864335
"2129",39,171,"Williams","Ohio",37642,41.533691,-84.573035
"2130",39,173,"Wood","Ohio",125488,41.44828,-83.601066
"2131",39,175,"Wyandot","Ohio",22615,40.865953,-83.298153
"2132",40,1,"Adair","Oklahoma",22683,35.887523,-94.63575
"2133",40,3,"Alfalfa","Oklahoma",5642,36.660625,-98.318501
"2134",40,5,"Atoka","Oklahoma",14182,34.324459,-96.090179
"2135",40,7,"Beaver","Oklahoma",5636,36.818228,-100.616419
"2136",40,9,"Beckham","Oklahoma",22119,35.361391,-99.512486
"2137",40,11,"Blaine","Oklahoma",11943,35.884817,-98.420662
"2138",40,13,"Bryan","Oklahoma",42416,33.977295,-96.383822
"2139",40,15,"Caddo","Oklahoma",29600,35.147225,-98.338494
"2140",40,17,"Canadian","Oklahoma",115541,35.491254,-97.78114
"2141",40,19,"Carter","Oklahoma",47557,34.192075,-97.20457
"2142",40,21,"Cherokee","Oklahoma",46987,35.900171,-94.994163
"2143",40,23,"Choctaw","Oklahoma",15205,34.020247,-95.533567
"2144",40,25,"Cimarron","Oklahoma",2475,36.729185,-102.485321
"2145",40,27,"Cleveland","Oklahoma",255755,35.266627,-97.447024
"2146",40,29,"Coal","Oklahoma",5925,34.546448,-96.278023
"2147",40,31,"Comanche","Oklahoma",124098,34.629215,-98.421648
"2148",40,33,"Cotton","Oklahoma",6193,34.307791,-98.332256
"2149",40,35,"Craig","Oklahoma",15029,36.675666,-95.153823
"2150",40,37,"Creek","Oklahoma",69967,35.974422,-96.233839
"2151",40,39,"Custer","Oklahoma",27469,35.547405,-98.839507
"2152",40,41,"Delaware","Oklahoma",41487,36.463017,-94.794943
"2153",40,43,"Dewey","Oklahoma",4810,36.052429,-99.06334
"2154",40,45,"Ellis","Oklahoma",4151,36.265997,-99.784141
"2155",40,47,"Garfield","Oklahoma",60580,36.398165,-97.883789
"2156",40,49,"Garvin","Oklahoma",27576,34.735648,-97.288696
"2157",40,51,"Grady","Oklahoma",52431,35.099526,-97.861894
"2158",40,53,"Grant","Oklahoma",4527,36.762627,-97.774047
"2159",40,55,"Greer","Oklahoma",6239,34.915219,-99.459421
"2160",40,57,"Harmon","Oklahoma",2922,34.694761,-99.897993
"2161",40,59,"Harper","Oklahoma",3685,36.771519,-99.757532
"2162",40,61,"Haskell","Oklahoma",12769,35.237804,-95.121608
"2163",40,63,"Hughes","Oklahoma",14003,35.081959,-96.32078
"2164",40,65,"Jackson","Oklahoma",26446,34.653404,-99.335932
"2165",40,67,"Jefferson","Oklahoma",6472,34.128114,-97.866159
"2166",40,69,"Johnston","Oklahoma",10957,34.263937,-96.654549
"2167",40,71,"Kay","Oklahoma",46562,36.745203,-97.128546
"2168",40,73,"Kingfisher","Oklahoma",15034,35.915329,-97.912409
"2169",40,75,"Kiowa","Oklahoma",9446,34.936358,-99.015436
"2170",40,77,"Latimer","Oklahoma",11154,34.883191,-95.258464
"2171",40,79,"Le Flore","Oklahoma",50384,35.061854,-94.641301
"2172",40,81,"Lincoln","Oklahoma",34273,35.659026,-96.882293
"2173",40,83,"Logan","Oklahoma",41848,35.832833,-97.439988
"2174",40,85,"Love","Oklahoma",9423,33.927597,-97.171716
"2175",40,87,"McClain","Oklahoma",34506,35.092174,-97.514971
"2176",40,89,"McCurtain","Oklahoma",33151,34.001191,-94.816419
"2177",40,91,"McIntosh","Oklahoma",20252,35.38549,-95.580112
"2178",40,93,"Major","Oklahoma",7527,36.301932,-98.421761
"2179",40,95,"Marshall","Oklahoma",15840,34.020632,-96.754422
"2180",40,97,"Mayes","Oklahoma",41259,36.292914,-95.235555
"2181",40,99,"Murray","Oklahoma",13488,34.507027,-97.028909
"2182",40,101,"Muskogee","Oklahoma",70990,35.709969,-95.368317
"2183",40,103,"Noble","Oklahoma",11561,36.322823,-97.233709
"2184",40,105,"Nowata","Oklahoma",10536,36.775398,-95.634714
"2185",40,107,"Okfuskee","Oklahoma",12191,35.44943,-96.333303
"2186",40,109,"Oklahoma","Oklahoma",718633,35.519307,-97.510552
"2187",40,111,"Okmulgee","Oklahoma",40069,35.61535,-95.967902
"2188",40,113,"Osage","Oklahoma",47472,36.424523,-96.241685
"2189",40,115,"Ottawa","Oklahoma",31848,36.858051,-94.837147
"2190",40,117,"Pawnee","Oklahoma",16577,36.273127,-96.549785
"2191",40,119,"Payne","Oklahoma",77350,36.091385,-97.003156
"2192",40,121,"Pittsburg","Oklahoma",45837,34.957989,-95.719834
"2193",40,123,"Pontotoc","Oklahoma",37492,34.773665,-96.6714
"2194",40,125,"Pottawatomie","Oklahoma",69442,35.317085,-96.951814
"2195",40,127,"Pushmataha","Oklahoma",11572,34.336743,-95.477215
"2196",40,129,"Roger Mills","Oklahoma",3647,35.633256,-99.654582
"2197",40,131,"Rogers","Oklahoma",86905,36.317138,-95.644612
"2198",40,133,"Seminole","Oklahoma",25482,35.18355,-96.628173
"2199",40,135,"Sequoyah","Oklahoma",42391,35.468313,-94.732692
"2200",40,137,"Stephens","Oklahoma",45048,34.517163,-97.945593
"2201",40,139,"Texas","Oklahoma",20640,36.71352,-101.449911
"2202",40,141,"Tillman","Oklahoma",7992,34.380456,-98.972769
"2203",40,143,"Tulsa","Oklahoma",603403,36.105918,-95.914798
"2204",40,145,"Wagoner","Oklahoma",73085,36.011259,-95.612267
"2205",40,147,"Washington","Oklahoma",50976,36.729169,-95.938601
"2206",40,149,"Washita","Oklahoma",11629,35.313031,-99.056867
"2207",40,151,"Woods","Oklahoma",8878,36.764048,-98.719763
"2208",40,153,"Woodward","Oklahoma",20081,36.426108,-99.383837
"2209",41,1,"Baker","Oregon",16134,44.779398,-117.765487
"2210",41,3,"Benton","Oregon",85579,44.571181,-123.278972
"2211",41,5,"Clackamas","Oregon",375992,45.363365,-122.57415
"2212",41,7,"Clatsop","Oregon",37039,46.098033,-123.837442
"2213",41,9,"Columbia","Oregon",49351,45.893189,-122.93005
"2214",41,11,"Coos","Oregon",63043,43.305343,-124.231247
"2215",41,13,"Crook","Oregon",20978,44.285943,-120.839327
"2216",41,15,"Curry","Oregon",22364,42.249909,-124.328547
"2217",41,17,"Deschutes","Oregon",157733,44.092071,-121.30565
"2218",41,19,"Douglas","Oregon",107667,43.237447,-123.386761
"2219",41,21,"Gilliam","Oregon",1871,45.438181,-120.194384
"2220",41,23,"Grant","Oregon",7445,44.450864,-119.001015
"2221",41,25,"Harney","Oregon",7422,43.522141,-118.986738
"2222",41,27,"Hood River","Oregon",22346,45.655533,-121.563132
"2223",41,29,"Jackson","Oregon",203206,42.34699,-122.858316
"2224",41,31,"Jefferson","Oregon",21720,44.601999,-121.193198
"2225",41,33,"Josephine","Oregon",82713,42.404127,-123.386809
"2226",41,35,"Klamath","Oregon",66380,42.281867,-121.724883
"2227",41,37,"Lake","Oregon",7895,42.490564,-120.479309
"2228",41,39,"Lane","Oregon",351715,44.038338,-123.117351
"2229",41,41,"Lincoln","Oregon",46034,44.712447,-124.000861
"2230",41,43,"Linn","Oregon",116672,44.554621,-122.959618
"2231",41,45,"Malheur","Oregon",31313,43.971312,-117.062987
"2232",41,47,"Marion","Oregon",315335,44.96169,-122.954793
"2233",41,49,"Morrow","Oregon",11173,45.730088,-119.612758
"2234",41,51,"Multnomah","Oregon",735334,45.517889,-122.588705
"2235",41,53,"Polk","Oregon",75403,44.920133,-123.211525
"2236",41,55,"Sherman","Oregon",1765,45.522409,-120.726192
"2237",41,57,"Tillamook","Oregon",25250,45.467428,-123.858675
"2238",41,59,"Umatilla","Oregon",75889,45.798618,-118.952064
"2239",41,61,"Union","Oregon",25748,45.341758,-118.019473
"2240",41,63,"Wallowa","Oregon",7008,45.443081,-117.310593
"2241",41,65,"Wasco","Oregon",25213,45.536003,-121.202594
"2242",41,67,"Washington","Oregon",529710,45.48421,-122.870641
"2243",41,69,"Wheeler","Oregon",1441,44.839441,-120.085187
"2244",41,71,"Yamhill","Oregon",99193,45.237712,-123.140448
"2245",42,1,"Adams","Pennsylvania",101407,39.851863,-77.158646
"2246",42,3,"Allegheny","Pennsylvania",1223348,40.446249,-79.966538
"2247",42,5,"Armstrong","Pennsylvania",68941,40.769725,-79.511347
"2248",42,7,"Beaver","Pennsylvania",170539,40.684545,-80.302592
"2249",42,9,"Bedford","Pennsylvania",49762,40.053372,-78.477467
"2250",42,11,"Berks","Pennsylvania",411442,40.364226,-75.908729
"2251",42,13,"Blair","Pennsylvania",127089,40.485519,-78.3772
"2252",42,15,"Bradford","Pennsylvania",62622,41.829722,-76.526197
"2253",42,17,"Bucks","Pennsylvania",625249,40.238922,-75.024632
"2254",42,19,"Butler","Pennsylvania",183862,40.829199,-79.958665
"2255",42,21,"Cambria","Pennsylvania",143679,40.406479,-78.800168
"2256",42,23,"Cameron","Pennsylvania",5085,41.502183,-78.236901
"2257",42,25,"Carbon","Pennsylvania",65249,40.871762,-75.708746
"2258",42,27,"Centre","Pennsylvania",153990,40.841087,-77.838248
"2259",42,29,"Chester","Pennsylvania",498886,39.990871,-75.679351
"2260",42,31,"Clarion","Pennsylvania",39988,41.183479,-79.427108
"2261",42,33,"Clearfield","Pennsylvania",81642,40.988404,-78.495829
"2262",42,35,"Clinton","Pennsylvania",39238,41.141257,-77.451745
"2263",42,37,"Columbia","Pennsylvania",67295,41.037606,-76.390955
"2264",42,39,"Crawford","Pennsylvania",88765,41.665952,-80.101229
"2265",42,41,"Cumberland","Pennsylvania",235406,40.204609,-77.099379
"2266",42,43,"Dauphin","Pennsylvania",268100,40.306988,-76.796622
"2267",42,45,"Delaware","Pennsylvania",558979,39.921778,-75.348629
"2268",42,47,"Elk","Pennsylvania",31946,41.419475,-78.620668
"2269",42,49,"Erie","Pennsylvania",280566,42.068053,-80.071718
"2270",42,51,"Fayette","Pennsylvania",136606,39.949668,-79.71427
"2271",42,53,"Forest","Pennsylvania",7716,41.491795,-79.241027
"2272",42,55,"Franklin","Pennsylvania",149618,39.882739,-77.656246
"2273",42,57,"Fulton","Pennsylvania",14845,39.919336,-78.086385
"2274",42,59,"Greene","Pennsylvania",38686,39.876467,-80.117573
"2275",42,61,"Huntingdon","Pennsylvania",45913,40.424965,-78.002675
"2276",42,63,"Indiana","Pennsylvania",88880,40.616037,-79.129455
"2277",42,65,"Jefferson","Pennsylvania",45200,41.085708,-78.964758
"2278",42,67,"Juniata","Pennsylvania",24636,40.571523,-77.329618
"2279",42,69,"Lackawanna","Pennsylvania",214437,41.441266,-75.636058
"2280",42,71,"Lancaster","Pennsylvania",519445,40.073653,-76.290855
"2281",42,73,"Lawrence","Pennsylvania",91108,40.986592,-80.336662
"2282",42,75,"Lebanon","Pennsylvania",133568,40.341615,-76.442891
"2283",42,77,"Lehigh","Pennsylvania",349497,40.599225,-75.50897
"2284",42,79,"Luzerne","Pennsylvania",320918,41.199679,-75.929184
"2285",42,81,"Lycoming","Pennsylvania",116111,41.249888,-76.98414
"2286",42,83,"McKean","Pennsylvania",43450,41.865308,-78.583174
"2287",42,85,"Mercer","Pennsylvania",116638,41.263653,-80.336921
"2288",42,87,"Mifflin","Pennsylvania",46682,40.602421,-77.615982
"2289",42,89,"Monroe","Pennsylvania",169842,41.037307,-75.308191
"2290",42,91,"Montgomery","Pennsylvania",799874,40.169886,-75.313634
"2291",42,93,"Montour","Pennsylvania",18267,40.997428,-76.630083
"2292",42,95,"Northampton","Pennsylvania",297735,40.699705,-75.320519
"2293",42,97,"Northumberland","Pennsylvania",94528,40.873395,-76.682108
"2294",42,99,"Perry","Pennsylvania",45969,40.410162,-77.152841
"2295",42,101,"Philadelphia","Pennsylvania",1526006,40.004629,-75.139469
"2296",42,103,"Pike","Pennsylvania",57369,41.302232,-74.985987
"2297",42,105,"Potter","Pennsylvania",17457,41.822324,-77.936972
"2298",42,107,"Schuylkill","Pennsylvania",148289,40.713737,-76.197364
"2299",42,109,"Snyder","Pennsylvania",39702,40.786765,-76.981311
"2300",42,111,"Somerset","Pennsylvania",77742,40.031352,-79.010484
"2301",42,113,"Sullivan","Pennsylvania",6428,41.470773,-76.49082
"2302",42,115,"Susquehanna","Pennsylvania",43356,41.822623,-75.770799
"2303",42,117,"Tioga","Pennsylvania",41981,41.815409,-77.207281
"2304",42,119,"Union","Pennsylvania",44947,40.97426,-76.957803
"2305",42,121,"Venango","Pennsylvania",54984,41.406083,-79.766084
"2306",42,123,"Warren","Pennsylvania",41815,41.851752,-79.238649
"2307",42,125,"Washington","Pennsylvania",207820,40.204057,-80.144361
"2308",42,127,"Wayne","Pennsylvania",52822,41.539119,-75.3089
"2309",42,129,"Westmoreland","Pennsylvania",365169,40.339402,-79.591786
"2310",42,131,"Wyoming","Pennsylvania",28276,41.539714,-75.938352
"2311",42,133,"York","Pennsylvania",434972,39.942113,-76.750832
"2312",44,1,"Bristol","Rhode Island",49875,41.712119,-71.283919
"2313",44,3,"Kent","Rhode Island",166158,41.699105,-71.487993
"2314",44,5,"Newport","Rhode Island",82888,41.548265,-71.266661
"2315",44,7,"Providence","Rhode Island",626667,41.856551,-71.450538
"2316",44,9,"Washington","Rhode Island",126979,41.46723,-71.589511
"2317",45,1,"Abbeville","South Carolina",25417,34.238459,-82.422325
"2318",45,3,"Aiken","South Carolina",160099,33.535417,-81.769514
"2319",45,5,"Allendale","South Carolina",10419,32.994406,-81.292207
"2320",45,7,"Anderson","South Carolina",187126,34.557505,-82.618277
"2321",45,9,"Bamberg","South Carolina",15987,33.269763,-81.074156
"2322",45,11,"Barnwell","South Carolina",22621,33.29489,-81.35449
"2323",45,13,"Beaufort","South Carolina",162233,32.323566,-80.77157
"2324",45,15,"Berkeley","South Carolina",177843,33.068108,-80.032851
"2325",45,17,"Calhoun","South Carolina",15175,33.67638,-80.819428
"2326",45,19,"Charleston","South Carolina",350209,32.822801,-79.979214
"2327",45,21,"Cherokee","South Carolina",55342,35.080073,-81.64701
"2328",45,23,"Chester","South Carolina",33140,34.702761,-81.119727
"2329",45,25,"Chesterfield","South Carolina",46734,34.682027,-80.144685
"2330",45,27,"Clarendon","South Carolina",34971,33.691189,-80.206489
"2331",45,29,"Colleton","South Carolina",38892,32.916002,-80.655455
"2332",45,31,"Darlington","South Carolina",68681,34.326829,-79.983805
"2333",45,33,"Dillon","South Carolina",32062,34.39471,-79.359942
"2334",45,35,"Dorchester","South Carolina",136555,33.000816,-80.21761
"2335",45,37,"Edgefield","South Carolina",26985,33.722044,-81.920292
"2336",45,39,"Fairfield","South Carolina",23956,34.361469,-81.073993
"2337",45,41,"Florence","South Carolina",136885,34.100049,-79.760954
"2338",45,43,"Georgetown","South Carolina",60158,33.453334,-79.269399
"2339",45,45,"Greenville","South Carolina",451225,34.847691,-82.335536
"2340",45,47,"Greenwood","South Carolina",69661,34.204262,-82.148595
"2341",45,49,"Hampton","South Carolina",21090,32.800714,-81.118468
"2342",45,51,"Horry","South Carolina",269291,33.786228,-78.940096
"2343",45,53,"Jasper","South Carolina",24777,32.427942,-81.012491
"2344",45,55,"Kershaw","South Carolina",61697,34.259654,-80.645219
"2345",45,57,"Lancaster","South Carolina",76652,34.758129,-80.74724
"2346",45,59,"Laurens","South Carolina",66537,34.504773,-82.026131
"2347",45,61,"Lee","South Carolina",19220,34.181555,-80.265139
"2348",45,63,"Lexington","South Carolina",262391,33.958732,-81.213684
"2349",45,65,"McCormick","South Carolina",10233,33.883028,-82.293659
"2350",45,67,"Marion","South Carolina",33062,34.164265,-79.336829
"2351",45,69,"Marlboro","South Carolina",28933,34.635883,-79.670645
"2352",45,71,"Newberry","South Carolina",37508,34.268079,-81.575787
"2353",45,73,"Oconee","South Carolina",74273,34.707761,-83.005464
"2354",45,75,"Orangeburg","South Carolina",92501,33.471516,-80.799081
"2355",45,77,"Pickens","South Carolina",119224,34.809329,-82.686452
